id,age,job,marital,education,default,housing,loan,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,subscription
17069,32,technician,married,professional.course,no,yes,no,1,,0,,-2.9,92.963,-40.8,1.266,5076.2,no
17070,45,unemployed,married,basic.9y,no,yes,no,1,,0,,-2.9,92.963,-40.8,1.266,5076.2,no
17071,35,blue-collar,single,professional.course,no,no,no,1,,0,,-2.9,92.963,-40.8,1.266,5076.2,no
17072,46,admin.,divorced,university.degree,no,yes,no,1,,0,,-2.9,92.963,-40.8,1.266,5076.2,no
17073,24,student,single,high.school,,no,no,1,,1,failure,-2.9,92.963,-40.8,1.266,5076.2,no
17074,32,admin.,married,university.degree,no,yes,no,1,,1,failure,-2.9,92.963,-40.8,1.266,5076.2,yes
17075,52,admin.,single,university.degree,no,no,yes,1,,0,,-2.9,92.963,-40.8,1.266,5076.2,no
17076,29,admin.,single,university.degree,no,yes,no,1,,0,,-2.9,92.963,-40.8,1.266,5076.2,no
17077,22,student,single,basic.6y,no,yes,no,1,3,1,success,-2.9,92.963,-40.8,1.266,5076.2,no
17078,28,admin.,single,university.degree,no,yes,no,1,,0,,-2.9,92.963,-40.8,1.266,5076.2,no
17079,41,technician,married,university.degree,no,yes,yes,2,,0,,-2.9,92.963,-40.8,1.266,5076.2,no
17080,31,services,married,basic.9y,no,yes,no,1,,0,,-2.9,92.963,-40.8,1.266,5076.2,no
17081,31,services,married,basic.9y,no,yes,no,1,,0,,-2.9,92.963,-40.8,1.266,5076.2,yes
17082,36,technician,married,university.degree,no,no,no,1,3,1,success,-2.9,92.963,-40.8,1.266,5076.2,no
17083,30,blue-collar,married,basic.9y,no,no,no,1,,0,,-2.9,92.963,-40.8,1.266,5076.2,no
17084,39,admin.,married,university.degree,no,no,no,1,,0,,-2.9,92.963,-40.8,1.266,5076.2,no
17085,49,management,married,university.degree,no,yes,no,1,,1,failure,-2.9,92.963,-40.8,1.266,5076.2,no
17086,49,management,married,university.degree,no,yes,no,1,,0,,-2.9,92.963,-40.8,1.266,5076.2,yes
17087,44,housemaid,married,university.degree,no,no,no,1,,1,failure,-2.9,92.963,-40.8,1.266,5076.2,no
17088,34,admin.,single,university.degree,no,no,no,1,,1,failure,-2.9,92.963,-40.8,1.266,5076.2,no
17089,24,blue-collar,single,basic.9y,no,,,1,3,1,success,-2.9,92.963,-40.8,1.266,5076.2,no
17090,77,management,single,basic.9y,no,no,no,2,,1,failure,-2.9,92.963,-40.8,1.266,5076.2,no
17091,38,blue-collar,divorced,university.degree,no,yes,yes,2,,0,,-2.9,92.963,-40.8,1.266,5076.2,no
17092,27,admin.,married,university.degree,no,yes,no,2,,0,,-2.9,92.963,-40.8,1.266,5076.2,no
17093,33,unemployed,single,university.degree,no,no,no,1,,1,failure,-2.9,92.963,-40.8,1.266,5076.2,no
17094,31,technician,married,,no,yes,no,1,,1,failure,-2.9,92.963,-40.8,1.266,5076.2,no
17095,27,technician,married,professional.course,no,yes,no,1,,0,,-2.9,92.963,-40.8,1.266,5076.2,no
17096,58,retired,divorced,professional.course,no,yes,no,1,,0,,-2.9,92.963,-40.8,1.266,5076.2,no
17097,34,blue-collar,married,high.school,no,yes,no,2,,0,,-2.9,92.963,-40.8,1.266,5076.2,no
17098,65,housemaid,married,basic.4y,no,no,no,2,,0,,-2.9,92.963,-40.8,1.266,5076.2,no
17099,72,admin.,married,university.degree,no,yes,no,1,,0,,-2.9,92.963,-40.8,1.266,5076.2,no
17100,55,retired,divorced,university.degree,no,yes,no,2,,0,,-2.9,92.963,-40.8,1.266,5076.2,no
17101,52,,married,professional.course,,yes,no,1,,0,,-2.9,92.963,-40.8,1.262,5076.2,no
17102,37,technician,single,university.degree,no,yes,no,1,,0,,-2.9,92.963,-40.8,1.262,5076.2,no
17103,35,services,married,high.school,no,yes,yes,1,,1,failure,-2.9,92.963,-40.8,1.262,5076.2,no
17104,47,management,married,basic.9y,no,yes,no,2,3,1,success,-2.9,92.963,-40.8,1.262,5076.2,no
17105,48,technician,married,high.school,no,yes,no,1,,0,,-2.9,92.963,-40.8,1.262,5076.2,no
17106,59,retired,divorced,university.degree,no,no,no,2,,0,,-2.9,92.963,-40.8,1.262,5076.2,no
17107,46,unemployed,married,basic.9y,no,,,1,,0,,-2.9,92.963,-40.8,1.262,5076.2,no
17108,67,admin.,married,basic.4y,,yes,no,2,,1,failure,-2.9,92.963,-40.8,1.262,5076.2,no
17109,32,services,single,professional.course,no,yes,no,1,,2,failure,-2.9,92.963,-40.8,1.262,5076.2,no
17110,49,admin.,divorced,university.degree,no,yes,no,1,4,1,success,-2.9,92.963,-40.8,1.262,5076.2,no
17111,31,blue-collar,single,basic.9y,no,yes,yes,1,3,2,success,-2.9,92.963,-40.8,1.262,5076.2,yes
17112,24,student,single,high.school,no,no,no,1,,0,,-2.9,92.963,-40.8,1.262,5076.2,no
17113,24,student,single,high.school,no,no,no,1,3,1,success,-2.9,92.963,-40.8,1.262,5076.2,no
17114,52,,married,professional.course,,yes,yes,1,,0,,-2.9,92.963,-40.8,1.262,5076.2,no
17115,32,services,married,high.school,no,,,1,,1,failure,-2.9,92.963,-40.8,1.262,5076.2,no
17116,34,services,married,high.school,no,yes,no,1,,2,failure,-2.9,92.963,-40.8,1.262,5076.2,no
17117,47,management,married,basic.9y,no,no,no,1,,0,,-2.9,92.963,-40.8,1.262,5076.2,no
17118,26,admin.,single,university.degree,no,,,2,3,1,success,-2.9,92.963,-40.8,1.262,5076.2,yes
17119,29,unemployed,single,high.school,no,no,no,1,,0,,-2.9,92.963,-40.8,1.262,5076.2,no
17120,79,retired,married,high.school,no,yes,yes,1,,1,failure,-2.9,92.963,-40.8,1.262,5076.2,no
17121,33,admin.,single,high.school,no,yes,no,2,,0,,-2.9,92.963,-40.8,1.262,5076.2,no
17122,43,admin.,married,university.degree,no,yes,no,1,,0,,-2.9,92.963,-40.8,1.262,5076.2,no
17123,32,admin.,married,university.degree,no,yes,no,1,3,2,failure,-2.9,92.963,-40.8,1.262,5076.2,yes
17124,29,admin.,single,university.degree,no,yes,no,1,,0,,-2.9,92.963,-40.8,1.262,5076.2,no
17125,52,services,divorced,basic.4y,no,yes,no,3,,1,failure,-2.9,92.963,-40.8,1.262,5076.2,no
17126,27,services,single,professional.course,no,yes,no,1,,0,,-2.9,92.963,-40.8,1.262,5076.2,no
17127,32,admin.,single,university.degree,no,yes,no,1,,0,,-2.9,92.963,-40.8,1.262,5076.2,no
17128,31,management,married,university.degree,no,no,no,1,,0,,-2.9,92.963,-40.8,1.262,5076.2,no
17129,30,unemployed,married,professional.course,no,yes,no,1,,0,,-2.9,92.963,-40.8,1.262,5076.2,no
17130,30,unemployed,married,professional.course,no,yes,yes,1,,0,,-2.9,92.963,-40.8,1.262,5076.2,no
17131,41,technician,married,professional.course,no,,,1,4,3,success,-2.9,92.963,-40.8,1.262,5076.2,yes
17132,24,technician,single,professional.course,no,yes,no,1,,0,,-2.9,92.963,-40.8,1.262,5076.2,no
17133,26,admin.,married,high.school,no,yes,yes,1,,0,,-2.9,92.963,-40.8,1.262,5076.2,no
17134,35,admin.,married,high.school,no,yes,yes,1,,1,failure,-2.9,92.963,-40.8,1.262,5076.2,no
17135,33,admin.,single,university.degree,no,yes,no,1,,0,,-2.9,92.963,-40.8,1.262,5076.2,yes
17136,56,management,married,university.degree,no,yes,yes,1,,0,,-2.9,92.963,-40.8,1.262,5076.2,no
17137,24,,single,university.degree,no,yes,yes,1,,0,,-2.9,92.963,-40.8,1.262,5076.2,yes
17138,24,,single,university.degree,no,yes,no,1,3,2,success,-2.9,92.963,-40.8,1.262,5076.2,no
17139,24,,single,university.degree,no,yes,yes,1,,2,failure,-2.9,92.963,-40.8,1.262,5076.2,no
17140,41,technician,single,university.degree,no,yes,no,1,,1,failure,-2.9,92.963,-40.8,1.262,5076.2,no
17141,31,admin.,single,university.degree,no,no,yes,1,,0,,-2.9,92.963,-40.8,1.262,5076.2,no
17142,30,admin.,single,university.degree,no,no,no,2,,0,,-2.9,92.963,-40.8,1.262,5076.2,yes
17143,30,admin.,single,university.degree,no,yes,no,1,,0,,-2.9,92.963,-40.8,1.262,5076.2,no
17144,30,self-employed,single,university.degree,no,no,no,3,,1,failure,-2.9,92.963,-40.8,1.262,5076.2,no
17145,44,admin.,divorced,university.degree,no,yes,yes,1,,0,,-2.9,92.963,-40.8,1.262,5076.2,no
17146,33,admin.,single,high.school,no,no,no,1,,1,failure,-2.9,92.963,-40.8,1.262,5076.2,no
17147,34,services,single,high.school,no,no,no,2,,0,,-2.9,92.963,-40.8,1.262,5076.2,no
17148,27,self-employed,single,university.degree,no,yes,no,2,,0,,-2.9,92.963,-40.8,1.262,5076.2,no
17149,37,admin.,married,high.school,no,yes,yes,2,,0,,-2.9,92.963,-40.8,1.262,5076.2,no
17150,34,admin.,single,university.degree,no,yes,no,2,,0,,-2.9,92.963,-40.8,1.262,5076.2,no
17151,40,admin.,married,university.degree,no,no,no,1,,1,failure,-2.9,92.963,-40.8,1.262,5076.2,no
17152,36,admin.,married,university.degree,,yes,yes,1,3,1,success,-2.9,92.963,-40.8,1.262,5076.2,no
17153,24,technician,single,professional.course,no,no,no,2,,1,failure,-2.9,92.963,-40.8,1.262,5076.2,no
17154,58,retired,divorced,high.school,no,yes,no,2,,0,,-2.9,92.963,-40.8,1.262,5076.2,no
17155,55,retired,married,basic.4y,no,no,no,2,3,4,failure,-2.9,92.963,-40.8,1.262,5076.2,no
17156,30,admin.,single,university.degree,no,yes,no,2,,0,,-2.9,92.963,-40.8,1.26,5076.2,yes
17157,47,admin.,single,university.degree,no,no,no,1,,0,,-2.9,92.963,-40.8,1.26,5076.2,no
17158,26,retired,single,high.school,no,,,1,,0,,-2.9,92.963,-40.8,1.26,5076.2,no
17159,59,retired,married,professional.course,no,yes,no,1,,0,,-2.9,92.963,-40.8,1.26,5076.2,no
17160,53,blue-collar,divorced,basic.6y,no,yes,no,1,,0,,-2.9,92.963,-40.8,1.26,5076.2,no
17161,31,admin.,single,high.school,no,no,no,3,,0,,-2.9,92.963,-40.8,1.26,5076.2,no
17162,26,student,single,professional.course,no,yes,no,1,,1,failure,-2.9,92.963,-40.8,1.26,5076.2,no
17163,37,services,married,high.school,no,yes,no,1,,0,,-2.9,92.963,-40.8,1.26,5076.2,no
17164,40,blue-collar,divorced,professional.course,no,no,no,2,,0,,-2.9,92.963,-40.8,1.26,5076.2,yes
17165,38,technician,married,university.degree,no,yes,no,1,,0,,-2.9,92.963,-40.8,1.26,5076.2,no
17166,36,admin.,married,university.degree,no,no,no,1,,0,,-2.9,92.963,-40.8,1.26,5076.2,no
17167,58,management,married,basic.4y,no,yes,no,1,,0,,-2.9,92.963,-40.8,1.26,5076.2,no
17168,29,admin.,single,university.degree,no,yes,yes,2,,0,,-2.9,92.963,-40.8,1.26,5076.2,no
17169,28,technician,single,professional.course,no,no,no,1,,0,,-2.9,92.963,-40.8,1.26,5076.2,yes
17170,29,admin.,married,high.school,no,yes,no,1,,1,failure,-2.9,92.963,-40.8,1.26,5076.2,no
17171,29,technician,single,university.degree,no,yes,no,1,,0,,-2.9,92.963,-40.8,1.26,5076.2,no
17172,29,technician,single,university.degree,no,yes,no,1,,0,,-2.9,92.963,-40.8,1.26,5076.2,no
17173,30,blue-collar,single,high.school,no,yes,no,2,,0,,-2.9,92.963,-40.8,1.26,5076.2,no
17174,29,services,single,high.school,no,no,no,2,,1,failure,-2.9,92.963,-40.8,1.26,5076.2,no
17175,48,admin.,married,university.degree,no,yes,no,1,,0,,-2.9,92.963,-40.8,1.26,5076.2,no
17176,33,blue-collar,married,professional.course,no,yes,no,1,,0,,-2.9,92.963,-40.8,1.26,5076.2,no
17177,33,blue-collar,married,professional.course,no,yes,no,1,,0,,-2.9,92.963,-40.8,1.26,5076.2,no
17178,39,admin.,married,university.degree,no,no,no,1,,1,failure,-2.9,92.963,-40.8,1.26,5076.2,no
17179,57,entrepreneur,married,basic.4y,no,yes,no,1,,0,,-2.9,92.963,-40.8,1.26,5076.2,no
17180,30,admin.,single,university.degree,no,yes,no,1,,0,,-2.9,92.963,-40.8,1.26,5076.2,no
17181,39,management,married,university.degree,no,yes,no,1,,0,,-2.9,92.963,-40.8,1.26,5076.2,no
17182,29,admin.,married,university.degree,no,,,1,,1,failure,-2.9,92.963,-40.8,1.26,5076.2,no
17183,56,retired,married,university.degree,no,yes,no,1,,2,failure,-2.9,92.963,-40.8,1.26,5076.2,no
17184,33,admin.,single,high.school,no,no,no,1,,0,,-2.9,92.963,-40.8,1.26,5076.2,no
17185,20,student,single,high.school,no,yes,yes,2,,1,failure,-2.9,92.963,-40.8,1.26,5076.2,no
17186,21,admin.,single,high.school,no,yes,no,1,,0,,-2.9,92.963,-40.8,1.26,5076.2,no
17187,26,student,single,university.degree,,yes,no,2,,0,,-2.9,92.963,-40.8,1.26,5076.2,no
17188,26,technician,single,professional.course,no,yes,no,1,,0,,-2.9,92.963,-40.8,1.26,5076.2,no
17189,26,technician,single,professional.course,no,yes,no,1,,0,,-2.9,92.963,-40.8,1.26,5076.2,no
17190,29,admin.,married,high.school,no,no,no,1,,0,,-2.9,92.963,-40.8,1.26,5076.2,yes
17191,34,management,married,university.degree,no,yes,yes,1,,0,,-2.9,92.963,-40.8,1.26,5076.2,no
17192,50,admin.,single,basic.9y,no,yes,no,1,,0,,-2.9,92.963,-40.8,1.26,5076.2,no
17193,47,admin.,single,university.degree,no,yes,no,3,,0,,-2.9,92.963,-40.8,1.26,5076.2,no
17194,24,services,single,high.school,no,no,no,1,,0,,-2.9,92.963,-40.8,1.26,5076.2,no
17195,30,admin.,single,university.degree,no,no,no,1,,0,,-2.9,92.963,-40.8,1.26,5076.2,no
17196,27,blue-collar,single,basic.6y,no,yes,no,3,,0,,-2.9,92.963,-40.8,1.26,5076.2,no
17197,29,technician,married,university.degree,no,no,no,2,,0,,-2.9,92.963,-40.8,1.26,5076.2,no
17198,52,admin.,married,university.degree,no,yes,yes,2,,0,,-2.9,92.963,-40.8,1.26,5076.2,yes
17199,54,admin.,single,high.school,no,no,no,1,,0,,-2.9,92.963,-40.8,1.26,5076.2,no
17200,42,admin.,single,university.degree,no,,,2,,0,,-2.9,92.963,-40.8,1.26,5076.2,no
17201,21,student,single,high.school,no,no,no,4,,0,,-2.9,92.963,-40.8,1.26,5076.2,no
17202,25,unemployed,married,high.school,no,no,no,2,,0,,-2.9,92.963,-40.8,1.26,5076.2,no
17203,62,,married,professional.course,no,no,no,3,,0,,-2.9,92.963,-40.8,1.26,5076.2,no
17204,53,housemaid,married,high.school,no,yes,no,2,,0,,-2.9,92.963,-40.8,1.26,5076.2,no
17205,29,technician,single,university.degree,no,no,no,1,3,1,success,-2.9,92.963,-40.8,1.26,5076.2,no
17206,51,unemployed,married,basic.6y,no,yes,no,1,,1,failure,-2.9,92.963,-40.8,1.26,5076.2,no
17207,30,admin.,married,basic.9y,no,yes,no,2,,1,failure,-2.9,92.963,-40.8,1.26,5076.2,no
17208,30,admin.,single,university.degree,no,no,no,1,,0,,-2.9,92.963,-40.8,1.26,5076.2,no
17209,50,technician,single,professional.course,no,yes,yes,1,,0,,-2.9,92.963,-40.8,1.26,5076.2,no
17210,26,blue-collar,single,professional.course,no,yes,no,2,,0,,-2.9,92.963,-40.8,1.26,5076.2,no
17211,28,self-employed,single,professional.course,no,yes,no,1,,0,,-2.9,92.963,-40.8,1.26,5076.2,no
17212,38,technician,single,professional.course,no,no,no,1,,0,,-2.9,92.963,-40.8,1.26,5076.2,no
17213,29,technician,single,university.degree,no,no,no,3,,0,,-2.9,92.963,-40.8,1.26,5076.2,no
17214,42,services,divorced,high.school,no,yes,no,1,,0,,-2.9,92.963,-40.8,1.26,5076.2,no
17215,29,admin.,single,university.degree,no,no,no,2,,0,,-2.9,92.963,-40.8,1.26,5076.2,no
17216,42,admin.,married,university.degree,no,yes,no,2,,0,,-2.9,92.963,-40.8,1.26,5076.2,no
17217,28,management,single,university.degree,no,yes,no,1,,1,failure,-2.9,92.963,-40.8,1.26,5076.2,no
17218,28,admin.,married,university.degree,no,yes,no,1,,1,failure,-2.9,92.963,-40.8,1.26,5076.2,no
17219,50,blue-collar,married,basic.9y,no,yes,no,1,,0,,-2.9,92.963,-40.8,1.26,5076.2,no
17220,27,blue-collar,married,high.school,no,yes,no,1,,0,,-2.9,92.963,-40.8,1.268,5076.2,no
17221,32,admin.,single,university.degree,no,no,no,1,,0,,-2.9,92.963,-40.8,1.268,5076.2,yes
17222,27,admin.,single,university.degree,no,yes,no,1,,0,,-2.9,92.963,-40.8,1.268,5076.2,no
17223,45,entrepreneur,married,university.degree,no,yes,no,3,,0,,-2.9,92.963,-40.8,1.268,5076.2,no
17224,50,entrepreneur,married,basic.9y,no,no,no,1,,0,,-2.9,92.963,-40.8,1.268,5076.2,no
17225,27,admin.,single,university.degree,no,no,no,2,,0,,-2.9,92.963,-40.8,1.268,5076.2,no
17226,49,unemployed,married,professional.course,no,no,no,1,,0,,-2.9,92.963,-40.8,1.268,5076.2,no
17227,32,technician,single,professional.course,no,yes,no,1,3,1,success,-2.9,92.963,-40.8,1.268,5076.2,no
17228,29,technician,married,high.school,no,yes,no,3,,0,,-2.9,92.963,-40.8,1.268,5076.2,yes
17229,28,admin.,single,university.degree,no,yes,no,1,,1,failure,-2.9,92.963,-40.8,1.268,5076.2,no
17230,46,technician,married,professional.course,no,no,no,1,,1,failure,-2.9,92.963,-40.8,1.268,5076.2,no
17231,37,admin.,married,university.degree,no,yes,no,1,,0,,-2.9,92.963,-40.8,1.268,5076.2,no
17232,21,blue-collar,single,basic.4y,no,no,no,1,,0,,-2.9,92.963,-40.8,1.268,5076.2,no
17233,51,admin.,single,university.degree,no,yes,yes,2,,0,,-2.9,92.963,-40.8,1.268,5076.2,no
17234,28,student,single,high.school,no,yes,no,3,,0,,-2.9,92.963,-40.8,1.268,5076.2,yes
17235,54,admin.,married,high.school,no,no,no,3,,0,,-2.9,92.963,-40.8,1.268,5076.2,no
17236,52,admin.,married,university.degree,no,yes,no,1,,0,,-2.9,92.963,-40.8,1.268,5076.2,no
17237,30,technician,single,university.degree,no,yes,no,2,,0,,-2.9,92.963,-40.8,1.268,5076.2,yes
17238,29,services,married,university.degree,no,no,yes,2,,0,,-2.9,92.963,-40.8,1.268,5076.2,no
17239,52,management,married,university.degree,no,no,no,2,,0,,-2.9,92.963,-40.8,1.268,5076.2,no
17240,51,technician,single,university.degree,no,no,no,2,,0,,-2.9,92.963,-40.8,1.268,5076.2,no
17241,25,technician,single,basic.9y,no,no,no,2,,0,,-2.9,92.963,-40.8,1.268,5076.2,no
17242,25,admin.,divorced,university.degree,no,no,no,2,,0,,-2.9,92.963,-40.8,1.281,5076.2,no
17243,52,technician,married,professional.course,no,no,no,5,,0,,-2.9,92.963,-40.8,1.281,5076.2,no
17244,36,blue-collar,married,basic.9y,no,no,no,1,,0,,-2.9,92.963,-40.8,1.281,5076.2,no
17245,36,management,married,,no,no,no,2,,0,,-2.9,92.963,-40.8,1.281,5076.2,no
17246,32,management,single,university.degree,no,no,no,2,3,1,success,-2.9,92.963,-40.8,1.281,5076.2,yes
17247,32,management,single,university.degree,no,no,no,2,3,1,success,-2.9,92.963,-40.8,1.281,5076.2,no
17248,31,admin.,single,university.degree,no,no,no,3,,1,failure,-2.9,92.963,-40.8,1.281,5076.2,no
17249,22,blue-collar,single,basic.9y,no,yes,no,2,,0,,-2.9,92.963,-40.8,1.281,5076.2,no
17250,31,services,married,,no,yes,no,3,,0,,-2.9,92.963,-40.8,1.286,5076.2,no
17251,25,admin.,single,university.degree,no,yes,yes,3,4,1,success,-2.9,92.963,-40.8,1.286,5076.2,no
17252,30,self-employed,single,university.degree,no,yes,yes,4,,0,,-2.9,92.963,-40.8,1.286,5076.2,no
17253,22,admin.,single,university.degree,no,,,2,,0,,-2.9,92.963,-40.8,1.286,5076.2,no
17254,22,technician,single,university.degree,no,yes,no,2,,0,,-2.9,92.963,-40.8,1.268,5076.2,no
17255,33,student,single,,no,no,no,3,,0,,-2.9,92.963,-40.8,1.268,5076.2,no
17256,26,management,single,university.degree,no,yes,no,2,,0,,-2.9,92.963,-40.8,1.268,5076.2,no
17257,26,self-employed,single,university.degree,no,yes,no,2,,0,,-2.9,92.963,-40.8,1.268,5076.2,no
17258,55,retired,married,high.school,no,yes,no,3,3,1,success,-2.9,92.963,-40.8,1.268,5076.2,no
17259,60,retired,married,basic.6y,no,,,2,,0,,-2.9,92.963,-40.8,1.268,5076.2,no
17260,59,retired,married,basic.4y,no,yes,no,4,,0,,-2.9,92.963,-40.8,1.26,5076.2,no
17261,64,retired,married,,no,yes,no,3,,0,,-2.9,92.963,-40.8,1.26,5076.2,no
17262,32,management,married,university.degree,no,yes,no,3,,0,,-2.9,92.963,-40.8,1.26,5076.2,no
17263,40,unemployed,married,basic.9y,no,no,no,3,,1,failure,-2.9,92.963,-40.8,1.26,5076.2,no
17264,52,technician,married,professional.course,no,yes,no,1,,0,,-2.9,92.963,-40.8,1.26,5076.2,no
17265,35,entrepreneur,divorced,university.degree,no,yes,no,2,,1,failure,-2.9,92.963,-40.8,1.26,5076.2,no
17266,22,services,single,high.school,no,yes,no,1,,0,,-2.9,92.963,-40.8,1.26,5076.2,no
17267,22,services,single,high.school,no,yes,yes,1,,0,,-2.9,92.963,-40.8,1.26,5076.2,no
17268,23,admin.,single,high.school,no,no,no,1,,1,failure,-2.9,92.963,-40.8,1.26,5076.2,no
17269,29,admin.,single,high.school,no,yes,no,1,3,1,success,-2.9,92.963,-40.8,1.26,5076.2,yes
17270,29,technician,single,basic.9y,no,no,no,1,,0,,-2.9,92.963,-40.8,1.26,5076.2,no
17271,32,self-employed,single,university.degree,no,yes,no,1,,0,,-2.9,92.963,-40.8,1.26,5076.2,no
17272,32,self-employed,single,university.degree,no,yes,no,1,,0,,-2.9,92.963,-40.8,1.26,5076.2,no
17273,41,unemployed,single,basic.4y,no,no,no,1,,0,,-2.9,92.963,-40.8,1.26,5076.2,no
17274,25,admin.,single,high.school,no,no,no,1,,0,,-2.9,92.963,-40.8,1.26,5076.2,no
17275,26,technician,single,professional.course,no,no,no,1,,1,failure,-2.9,92.963,-40.8,1.26,5076.2,no
17276,43,admin.,married,university.degree,no,no,no,1,,1,failure,-2.9,92.963,-40.8,1.26,5076.2,no
17277,30,technician,married,university.degree,no,no,no,1,,0,,-2.9,92.963,-40.8,1.26,5076.2,no
17278,34,blue-collar,married,basic.4y,no,yes,no,2,,0,,-2.9,92.963,-40.8,1.26,5076.2,no
17279,25,technician,single,professional.course,no,yes,no,1,,0,,-2.9,92.963,-40.8,1.26,5076.2,no
17280,26,admin.,married,high.school,no,no,no,1,,0,,-2.9,92.963,-40.8,1.26,5076.2,no
17281,25,admin.,single,professional.course,no,yes,no,2,,0,,-2.9,92.963,-40.8,1.26,5076.2,no
17282,57,admin.,married,university.degree,no,no,no,1,,0,,-2.9,92.963,-40.8,1.252,5076.2,no
17283,48,housemaid,married,high.school,no,no,no,1,,0,,-2.9,92.963,-40.8,1.252,5076.2,no
17284,43,admin.,married,university.degree,no,yes,no,1,,0,,-2.9,92.963,-40.8,1.252,5076.2,no
17285,35,management,married,university.degree,no,yes,no,1,,0,,-2.9,92.963,-40.8,1.252,5076.2,no
17286,40,unemployed,single,basic.4y,no,no,no,2,,0,,-2.9,92.963,-40.8,1.252,5076.2,no
17287,46,admin.,single,university.degree,no,no,no,1,,0,,-2.9,92.963,-40.8,1.252,5076.2,no
17288,43,admin.,married,university.degree,no,yes,no,1,,0,,-2.9,92.963,-40.8,1.252,5076.2,no
17289,58,retired,married,basic.4y,no,yes,no,2,,0,,-2.9,92.963,-40.8,1.252,5076.2,no
17290,44,unemployed,single,basic.4y,no,no,no,2,,0,,-2.9,92.963,-40.8,1.252,5076.2,no
17291,24,admin.,single,university.degree,no,yes,no,7,,1,failure,-2.9,92.963,-40.8,1.244,5076.2,no
17292,34,admin.,married,university.degree,no,no,no,4,,0,,-2.9,92.963,-40.8,1.244,5076.2,no
17293,56,self-employed,married,university.degree,no,yes,no,3,,0,,-2.9,92.963,-40.8,1.235,5076.2,no
